Date,HomeTeam,FTHG,AwayTeam,FTAG
28.11.2015,Reims,2,Rennes,2
28.11.2015,Toulouse,2,Nice,0
29.11.2015,Bordeaux,1,Caen,4
29.11.2015,Marseille,3,Monaco,3
29.11.2015,St Etienne,3,Guingamp,0
01.12.2015,Angers,0,Paris SG,0
01.12.2015,Lorient,0,Nice,0
01.12.2015,Nantes,0,Lyon,0
02.12.2015,Bastia,1,Bordeaux,0
02.12.2015,Guingamp,1,Reims,2
02.12.2015,Lille,1,St Etienne,0
02.12.2015,Monaco,1,Caen,1
02.12.2015,Montpellier,0,Ajaccio GFCO,2
02.12.2015,Troyes,0,Toulouse,3
03.12.2015,Rennes,0,Marseille,1
04.12.2015,Nice,0,Paris SG,3
05.12.2015,Ajaccio GFCO,1,Nantes,1
05.12.2015,Bastia,1,Monaco,2
05.12.2015,Caen,1,Lille,2
05.12.2015,Lyon,0,Angers,2
05.12.2015,Reims,1,Troyes,1
05.12.2015,Toulouse,2,Lorient,3
06.12.2015,Bordeaux,1,Guingamp,0
06.12.2015,Marseille,2,Montpellier,2
06.12.2015,St Etienne,1,Rennes,1
11.12.2015,Rennes,1,Caen,1
12.12.2015,Lille,3,Lorient,0
12.12.2015,Montpellier,2,Guingamp,1
12.12.2015,Nantes,1,Toulouse,1
12.12.2015,Reims,1,Nice,1
12.12.2015,Troyes,1,Bastia,1
13.12.2015,Angers,1,Bordeaux,1
13.12.2015,Marseille,1,Ajaccio GFCO,1
13.12.2015,Monaco,1,St Etienne,0
13.12.2015,Paris SG,5,Lyon,1
18.12.2015,Nice,1,Montpellier,0
19.12.2015,Bastia,2,Reims,0
19.12.2015,Caen,0,Paris SG,3
19.12.2015,Guingamp,0,Rennes,2
19.12.2015,Lorient,0,Nantes,0
19.12.2015,Toulouse,1,Lille,1
19.12.2015,Troyes,0,Monaco,0
20.12.2015,Ajaccio GFCO,2,Lyon,1
20.12.2015,Bordeaux,1,Marseille,1
20.12.2015,St Etienne,1,Angers,0
08.01.2016,Paris SG,2,Bastia,0
09.01.2016,Angers,2,Caen,0
09.01.2016,Lyon,4,Troyes,1
09.01.2016,Monaco,2,Ajaccio GFCO,2
09.01.2016,Montpellier,0,Bordeaux,1
09.01.2016,Reims,1,Toulouse,3
09.01.2016,Rennes,2,Lorient,2
10.01.2016,Lille,1,Nice,1
10.01.2016,Marseille,0,Guingamp,0
10.01.2016,Nantes,2,St Etienne,1
15.01.2016,Nice,2,Angers,1
16.01.2016,Ajaccio GFCO,2,Reims,2
16.01.2016,Bastia,1,Montpellier,0
16.01.2016,Bordeaux,1,Lille,0
16.01.2016,Guingamp,2,Nantes,2
16.01.2016,Toulouse,0,Paris SG,1
16.01.2016,Troyes,2,Rennes,4
17.01.2016,Caen,1,Marseille,3
17.01.2016,Lorient,0,Monaco,2
17.01.2016,St Etienne,1,Lyon,0
