Date,HomeTeam,FTHG,AwayTeam,FTAG
06.12.2015,Sampdoria,1,Sassuolo,3
06.12.2015,Verona,0,Empoli,1
12.12.2015,Genoa,0,Bologna,1
12.12.2015,Palermo,4,Frosinone,1
12.12.2015,Udinese,0,Inter,4
13.12.2015,Chievo,1,Atalanta,0
13.12.2015,Empoli,3,Carpi,0
13.12.2015,Juventus,3,Fiorentina,1
13.12.2015,Milan,1,Verona,1
13.12.2015,Napoli,0,Roma,0
14.12.2015,Lazio,1,Sampdoria,1
19.12.2015,Bologna,2,Empoli,3
20.12.2015,Atalanta,1,Napoli,3
20.12.2015,Carpi,2,Juventus,3
20.12.2015,Fiorentina,2,Chievo,0
20.12.2015,Frosinone,2,Milan,4
20.12.2015,Inter,1,Lazio,2
20.12.2015,Roma,2,Genoa,0
20.12.2015,Sampdoria,2,Palermo,0
20.12.2015,Torino,0,Udinese,1
20.12.2015,Verona,1,Sassuolo,1
05.01.2016,Genoa,2,Sampdoria,3
06.01.2016,Chievo,3,Roma,3
06.01.2016,Empoli,0,Inter,1
06.01.2016,Juventus,3,Verona,0
06.01.2016,Lazio,0,Carpi,0
06.01.2016,Milan,0,Bologna,1
06.01.2016,Napoli,2,Torino,1
06.01.2016,Palermo,1,Fiorentina,3
06.01.2016,Sassuolo,2,Frosinone,2
06.01.2016,Udinese,2,Atalanta,1
09.01.2016,Carpi,2,Udinese,1
09.01.2016,Fiorentina,1,Lazio,3
09.01.2016,Roma,1,Milan,1
10.01.2016,Atalanta,0,Genoa,2
10.01.2016,Bologna,0,Chievo,1
10.01.2016,Frosinone,1,Napoli,5
10.01.2016,Inter,0,Sassuolo,1
10.01.2016,Sampdoria,1,Juventus,2
10.01.2016,Torino,0,Empoli,1
10.01.2016,Verona,0,Palermo,1
16.01.2016,Atalanta,1,Inter,1
16.01.2016,Napoli,3,Sassuolo,1
16.01.2016,Torino,4,Frosinone,2
17.01.2016,Bologna,2,Lazio,2
